八宝山  远洋山水 1室1厅,https://www.danke.com/room/657231954.html,建筑面积约56㎡,21楼,1号线,八宝山站,650米,https://public.danke.com.cn/public-20180425-FsDka8dqPh0G1Y8tEk9j7mwaENxc?imageView2/1/w/380/h/285
临河里  小街之春 1室1厅,https://www.danke.com/room/451615313.html,建筑面积约57㎡,4楼,八通线,临河里站,850米,https://public.danke.com.cn/public-20181224-Fg62Ur6cnmcwE1JZ8stSQFVnc1wI?imageView2/1/w/380/h/285
望京  望京西园三区 1室1厅,https://www.danke.com/room/353372648.html,建筑面积约82㎡,11楼,14号线东段、15号线,望京站,600米,https://public.danke.com.cn/public-20190323-FtLPP4ek8PMmHM8cTe72ExOb8xLx?imageView2/1/w/380/h/285
北运河西  京贸中心 1室1厅,https://www.danke.com/room/365861979.html,建筑面积约68㎡,15楼,6号线,北运河西站,1050米,https://public.danke.com.cn/public-20180816-Fk24-7Pi-tYpjg5qPjxcEcm6opSh?imageView2/1/w/380/h/285
梨园  云景豪庭 1室1厅,https://www.danke.com/room/1833597492.html,建筑面积约50㎡,13楼,八通线,梨园站,600米,https://public.danke.com.cn/public-20190510-FhcZo-t7wCT7QcBDjhy07o7lGsbG?imageView2/1/w/380/h/285
广渠门内  富贵园三区 1室1厅,https://www.danke.com/room/2101666877.html,建筑面积约55㎡,9楼,7号线,广渠门内站,200米,https://public.danke.com.cn/public-20181222-Fmjar_rJs676s7u_tCjO9YuvVojs?imageView2/1/w/380/h/285
同济南路  兴华嘉园高层 1室1厅,https://www.danke.com/room/1489772449.html,建筑面积约49㎡,4楼,亦庄线,同济南路站,2350米,https://public.danke.com.cn/public-20181116-FpfW5r5e_sCLT_I2l6PwUB8TDI0s?imageView2/1/w/380/h/285
常营  北辰福第中区 1室1厅,https://www.danke.com/room/517108305.html,建筑面积约45㎡,18楼,6号线,常营站,450米,https://public.danke.com.cn/public-20171226-Fojyk3aSBIMTWkEqC5aNRr0krFSL?imageView2/1/w/380/h/285
达官营  朗琴园 1室1厅,https://www.danke.com/room/1524388128.html,建筑面积约58㎡,4楼,7号线、16号线,达官营站,450米,https://public.danke.com.cn/public-20190615-FgXUbQEhtrO5KiX_BtEe9YZI51kc?imageView2/1/w/380/h/285
万寿路  金家村1号院 1室1厅,https://www.danke.com/room/1163620277.html,建筑面积约37㎡,3楼,1号线,万寿路站,1250米,https://public.danke.com.cn/public-20190323-FgskhNVSBQjWbRbE12htnruB-S-k?imageView2/1/w/380/h/285
十里堡  八里庄西里 2室1厅,https://www.danke.com/room/2127983473.html,建筑面积约55㎡,1楼,6号线,十里堡站,900米,https://public.danke.com.cn/public-20180314-FhUF7AEY8H31uFxo0RPSannxjsSn?imageView2/1/w/380/h/285
梨园  园景东区 1室1厅,https://www.danke.com/room/1785594666.html,建筑面积约49㎡,3楼,八通线,梨园站,150米,https://public.danke.com.cn/public-20181017-Fn5mGis_V5t7_43b_qlOm2_Z321H?imageView2/1/w/380/h/285
惠新西街南口  胜古北里 2室1厅,https://www.danke.com/room/1609631502.html,建筑面积约49㎡,3楼,5号线、10号线,惠新西街南口站,300米,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285
惠新西街北口  欧陆经典万兴苑 1室1厅,https://www.danke.com/room/2125804553.html,建筑面积约57㎡,11楼,5号线,惠新西街北口站,850米,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285
果园  后南仓 1室1厅,https://www.danke.com/room/1165153775.html,建筑面积约40㎡,5楼,八通线,果园站,1050米,https://public.danke.com.cn/public-20190824-FtwAAX32wkjubWvwQPRlE5W6uhg6?imageView2/1/w/380/h/285
通州北苑  通典铭居 1室1厅,https://www.danke.com/room/1361113948.html,建筑面积约62㎡,23楼,八通线,通州北苑站,450米,https://public.danke.com.cn/public-20190804-FrzlFls-Ozv12kXN7EDHO5xqK37P?imageView2/1/w/380/h/285
达官营  荣丰2008 1室1厅,https://www.danke.com/room/472669743.html,建筑面积约25㎡,21楼,7号线、16号线,达官营站,450米,https://public.danke.com.cn/public-20181030-FmCrdc1FCsmCmMJLQxFECMwxqSRs?imageView2/1/w/380/h/285
宋家庄  日新家园 1室1厅,https://www.danke.com/room/60799795.html,建筑面积约69㎡,14楼,5号线、10号线、亦庄线,宋家庄站,650米,https://public.danke.com.cn/public-20190819-FglyB3f8RON3ysbn_LtnNiSwNXJY?imageView2/1/w/380/h/285
潘家园  潘家园东里 1室1厅,https://www.danke.com/room/2035813305.html,建筑面积约43㎡,13楼,10号线,潘家园站,700米,https://public.danke.com.cn/public-20190818-FvBNvyySfWTWfbVw80g1pCMO_aQT?imageView2/1/w/380/h/285
三元桥  曙光西里 1室1厅,https://www.danke.com/room/1036677611.html,建筑面积约39㎡,5楼,10号线、12号线、机场线,三元桥站,700米,https://public.danke.com.cn/public-20171129-Flp28B5K8Tz7iSyQC-X2HoDopXww?imageView2/1/w/380/h/285
十里堡  炫特嘉园 1室1厅,https://www.danke.com/room/1752726986.html,建筑面积约44㎡,1楼,6号线,十里堡站,800米,https://public.danke.com.cn/public-20181029-Fv1jhxv052N2ujf5lg_O0XDaiOLC?imageView2/1/w/380/h/285
通州北苑  鼎晟国际 1室0厅,https://www.danke.com/room/1654143459.html,建筑面积约51㎡,17楼,八通线,通州北苑站,1050米,https://public.danke.com.cn/public-20190730-FnihDbxBb3h5KldObmNXOWWzH-KE?imageView2/1/w/380/h/285
青年路  甘露园南里一区 1室1厅,https://www.danke.com/duanzu/363591091.html,建筑面积约45㎡,5楼,6号线,青年路站,950米,https://public.danke.com.cn/public-20180202-FtHDMRmlCBViQoPFW37FqhR3RlJl?imageView2/1/w/380/h/285
双桥  水岸双桥 1室1厅,https://www.danke.com/room/1575241182.html,建筑面积约52㎡,3楼,八通线,双桥站,250米,https://public.danke.com.cn/public-20181129-FkrlFnpDf117bvRS3ThPF-iDeFZR?imageView2/1/w/380/h/285
永泰庄  北砂小区 1室1厅,https://www.danke.com/room/587176410.html,建筑面积约49㎡,3楼,8号线,永泰庄站,1100米,https://public.danke.com.cn/public-20190809-FldqbAAt4rEyBdP-RHWjnnNU5ihd?imageView2/1/w/380/h/285
望京西  金隅国际 1室1厅,https://www.danke.com/room/195639385.html,建筑面积约57㎡,16楼,13号线、15号线、17号线,望京西站,1300米,https://public.danke.com.cn/public-20181018-Foi8FSS-p478JpZmMmyRCVlQT8uf?imageView2/1/w/380/h/285
育新  泰华龙旗广场 1室1厅,https://www.danke.com/room/1613647061.html,建筑面积约60㎡,23楼,8号线,育新站,550米,https://public.danke.com.cn/public-20190813-Fie6uRWBlj5wwEsUdDli_gVX7GAM?imageView2/1/w/380/h/285
健德门  德胜门外大街1号院 1室1厅,https://www.danke.com/room/1755016244.html,建筑面积约50㎡,4楼,10号线,健德门站,1050米,https://public.danke.com.cn/public-20190818-FqcZYiYhuthjeuBH4hC-WH66wg4m?imageView2/1/w/380/h/285
积水潭  新明胡同 1室1厅,https://www.danke.com/room/39564155.html,建筑面积约44㎡,3楼,2号线、19号线,积水潭站,1300米,https://public.danke.com.cn/public-20190808-Fj5j-mFu3JSSlQ5ctmil_XXqybat?imageView2/1/w/380/h/285
青年路  甘露园南里一区 1室1厅,https://www.danke.com/room/1413686992.html,建筑面积约45㎡,4楼,6号线,青年路站,950米,https://public.danke.com.cn/public-20180630-FpvtaUN9fj96jhTngrtF6NLhxnFc?imageView2/1/w/380/h/285
八角游乐园  八角中里 1室1厅,https://www.danke.com/room/902698421.html,建筑面积约37㎡,1楼,1号线,八角游乐园站,900米,https://public.danke.com.cn/public-20190419-FoZYi1dURmRFV4mK1oZy2FV1eqk5?imageView2/1/w/380/h/285
方庄  10AM新坐标 1室1厅,https://www.danke.com/room/1256110683.html,建筑面积约27㎡,12楼,14号线,东段方庄站,400米,https://public.danke.com.cn/public-20190404-FqF0ujZ_cs4AXAnD6haQ49EPa1vj?imageView2/1/w/380/h/285
广渠门外  CBD总部公寓二期 1室1厅,https://www.danke.com/room/977853739.html,建筑面积约62㎡,4楼,7号线、17号线,广渠门外站,750米,https://public.danke.com.cn/public-20190706-FpRR2OgpB-odADcP0SjQltNs-ltE?imageView2/1/w/380/h/285
旧宫  亦庄北岸 1室1厅,https://www.danke.com/room/920978486.html,建筑面积约38㎡,5楼,亦庄线,旧宫站,1050米,https://public.danke.com.cn/public-20190227-Foirk3qbpllSIvR2QE04rt2uj8Vr?imageView2/1/w/380/h/285
双井  首城国际 1室1厅,https://www.danke.com/room/1403302641.html,建筑面积约45㎡,15楼,10号线、7号线,双井站,750米,https://public.danke.com.cn/public-20180905-FmfX0if-c-4itpwMqAQkt0muJvAw?imageView2/1/w/380/h/285
临河里  群芳园 1室1厅,https://www.danke.com/room/1972455994.html,建筑面积约54㎡,4楼,八通线,临河里站,1200米,https://public.danke.com.cn/public-20181217-FnsyIRkKr4GEX2Psv8HkSsRkQKth?imageView2/1/w/380/h/285
十里河  弘善家园 1室1厅,https://www.danke.com/room/1437418541.html,建筑面积约51㎡,5楼,10号线、14号线东段、17号线,十里河站,700米,https://public.danke.com.cn/public-20181227-FovZe-A3F2uPTs09OWFR9fr6SlWq?imageView2/1/w/380/h/285
望京  望京西园三区 1室1厅,https://www.danke.com/room/737202996.html,建筑面积约87㎡,21楼,14号线东段、15号线,望京站,600米,https://public.danke.com.cn/public-20190323-FsCBteOcp-COc-jro0cvyF6jjAVy?imageView2/1/w/380/h/285
安华桥  裕中东里 1室1厅,https://www.danke.com/room/961254306.html,建筑面积约33㎡,5楼,8号线、12号线,安华桥站,450米,https://public.danke.com.cn/public-20190826-FuVzitujhzFJWLjTM76UGQ4_7LXr?imageView2/1/w/380/h/285
角门西  瑞丽江畔 1室1厅,https://www.danke.com/room/1285118888.html,建筑面积约46㎡,3楼,10号线、4号线大兴线,角门西站,350米,https://public.danke.com.cn/public-20190314-FpzmZzPfVrwdx6EdSYiFJhaPFEKb?imageView2/1/w/380/h/285
光熙门  西坝河北里 1室1厅,https://www.danke.com/room/697314303.html,建筑面积约42㎡,5楼,12号线、13号线,光熙门站,500米,https://public.danke.com.cn/public-20180914-FuTvOWvvN757lRvoBeF6M2AbrPEO?imageView2/1/w/380/h/285
丰台南路  韩庄子二里 1室1厅,https://www.danke.com/room/1691272725.html,建筑面积约38㎡,5楼,9号线,丰台南路站,700米,https://public.danke.com.cn/public-20190310-FjexaTbY0y7V-2Mu-DTzPIjkWiiv?imageView2/1/w/380/h/285
临河里  海棠湾一期 1室1厅,https://www.danke.com/room/1384873026.html,建筑面积约46㎡,2楼,八通线,临河里站,1250米,https://public.danke.com.cn/public-20190603-FtzEzVLf6UR6_UFE501u51Np05fz?imageView2/1/w/380/h/285
六里桥  海淀九号 1室1厅,https://www.danke.com/room/1706727279.html,建筑面积约65㎡,28楼,9号线、10号线,六里桥站,1200米,https://public.danke.com.cn/public-20171108-FntLhqLTb2ZdVnmvcrGc-REZyCyV?imageView2/1/w/380/h/285
首经贸  康庄东路19号院 1室1厅,https://www.danke.com/room/760924171.html,建筑面积约38㎡,1楼,10号线、房山线,首经贸站,900米,https://public.danke.com.cn/public-20190514-Fs4iLaOPyHcJ58_mjnUJhV1g8Umc?imageView2/1/w/380/h/285
五棵松  太平路甲20号院 1室1厅,https://www.danke.com/room/1317993009.html,建筑面积约40㎡,6楼,1号线,五棵松站,950米,https://public.danke.com.cn/public-20190124-FnlOTmgavz7pyBrO_oO8rzQZNGG2?imageView2/1/w/380/h/285
八角游乐园  西引力 1室1厅,https://www.danke.com/room/1996490994.html,建筑面积约46㎡,1楼,1号线,八角游乐园站,650米,https://public.danke.com.cn/public-20181009-FhC6dyxs7SovIVV4MXlWT_b9ZWN6?imageView2/1/w/380/h/285
建国门  长安国际 1室1厅,https://www.danke.com/room/1089523770.html,建筑面积约45㎡,8楼,1号线、2号线,建国门站,800米,https://public.danke.com.cn/public-20181010-FqELWpFONkIKKOe5mbHCd7IO1oqG?imageView2/1/w/380/h/285
双井  百环家园 1室1厅,https://www.danke.com/room/1216529108.html,建筑面积约57㎡,2楼,10号线、7号线,双井站,550米,https://public.danke.com.cn/public-20181018-FvEPphzoG2XXCa2Jotm8uFlNmC_5?imageView2/1/w/380/h/285
大郊亭  后现代城 1室1厅,https://www.danke.com/room/1784553214.html,建筑面积约50㎡,1楼,7号线,大郊亭站,650米,https://public.danke.com.cn/public-20190726-FiQVGicHnWMJateP3let61AsB0Gg?imageView2/1/w/380/h/285
果园  后南仓 1室1厅,https://www.danke.com/room/699647483.html,建筑面积约40㎡,5楼,八通线,果园站,1050米,https://public.danke.com.cn/public-20190824-Fhw0sK1f3UV_gK3E3JY-ZJKVR8ke?imageView2/1/w/380/h/285
传媒大学  新动力 1室1厅,https://www.danke.com/room/1648465865.html,建筑面积约68㎡,5楼,八通线,传媒大学站,1250米,https://public.danke.com.cn/public-20180804-FmqEtmsia8ImkFNZk5I7q7t71CAy?imageView2/1/w/380/h/285
土桥  方恒东景 1室1厅,https://www.danke.com/room/127368387.html,建筑面积约55㎡,11楼,八通线,土桥站,250米,https://public.danke.com.cn/public-20190314-Fmb99Ey77rERT0kfVwx0fLz0e8bs?imageView2/1/w/380/h/285
张郭庄  红山郡 1室1厅,https://www.danke.com/room/1027885237.html,建筑面积约48㎡,18楼,14号线,西段张郭庄站,1750米,https://public.danke.com.cn/public-20190228-FmSxv32bJo5VhA5WI1SzMC1e8umF?imageView2/1/w/380/h/285
双桥  东柳西里 1室1厅,https://www.danke.com/room/2123846728.html,建筑面积约38㎡,4楼,八通线,双桥站,900米,https://public.danke.com.cn/public-20181014-FuOVFY4Z2VLIT3R9lBWeu-IprCv6?imageView2/1/w/380/h/285
亦庄桥  富源里 1室1厅,https://www.danke.com/room/1218188136.html,建筑面积约63㎡,3楼,亦庄线,亦庄桥站,350米,https://public.danke.com.cn/public-20181202-Fqvq70ji3UvdNZc3p7nx-4ofRu4U?imageView2/1/w/380/h/285
通州北关  财富东方 1室1厅,https://www.danke.com/room/1724049528.html,建筑面积约44㎡,26楼,6号线,通州北关站,800米,https://public.danke.com.cn/public-20190303-Foag7hgqWFgXHyyOHBf6iADIxPH4?imageView2/1/w/380/h/285
积水潭  新明胡同 2室1厅,https://www.danke.com/duanzu/1376756532.html,建筑面积约60㎡,9楼,2号线、19号线,积水潭站,1300米,https://public.danke.com.cn/public-20171128-FtpkoZlzO390tpJZ-Zf40fyKw7WD?imageView2/1/w/380/h/285
梨园  新城阳光 1室1厅,https://www.danke.com/room/1307985243.html,建筑面积约43㎡,13楼,八通线,梨园站,450米,https://public.danke.com.cn/public-20180805-Fs5YeJsfSze39-1PB2DyjlJGD4Qu?imageView2/1/w/380/h/285
金台路  金台里 1室1厅,https://www.danke.com/room/753843511.html,建筑面积约44㎡,1楼,6号线、14号线,东段金台路站,550米,https://public.danke.com.cn/public-20190314-FvLrTyMtOLnBbHnPZMrI9y0HdnGn?imageView2/1/w/380/h/285
立水桥南  北苑家园望春园 1室1厅,https://www.danke.com/room/1817482890.html,建筑面积约33㎡,1楼,5号线,立水桥南站,600米,https://public.danke.com.cn/public-20190613-FjQFwUXDrMGnA5wmkutsvWHy_bgs?imageView2/1/w/380/h/285
青年路  珠江罗马嘉园西区 1室1厅,https://www.danke.com/room/203564726.html,建筑面积约63㎡,8楼,6号线,青年路站,500米,https://public.danke.com.cn/public-20190129-FgWGajbym9V6XSpZYJUmaJPBZ2HG?imageView2/1/w/380/h/285
永丰南  永旺家园五区 1室1厅,https://www.danke.com/room/1878311672.html,建筑面积约44㎡,6楼,16号线,永丰南站,300米,https://public.danke.com.cn/public-20190313-Fr7N06EN1MjRVDpr6tvU4TK4Elqt?imageView2/1/w/380/h/285
海户屯  珠江骏景南区 1室1厅,https://www.danke.com/room/832160500.html,建筑面积约66㎡,11楼,8号线,南段海户屯站,400米,https://public.danke.com.cn/public-20190817-FhTucTexpLYjV8EP9nieArRNcFM6?imageView2/1/w/380/h/285
双桥  东柳西里 1室1厅,https://www.danke.com/room/335441963.html,建筑面积约33㎡,5楼,八通线,双桥站,900米,https://public.danke.com.cn/public-20180822-FkSfBDCOVf7WUNqmOvMNalJZRxdQ?imageView2/1/w/380/h/285
陶然亭  平原里小区 1室1厅,https://www.danke.com/room/214317521.html,建筑面积约44㎡,1楼,4号线大兴线,陶然亭站,350米,https://public.danke.com.cn/public-20190320-Fihe_EzKT7zpv3xNp_scslceDiPV?imageView2/1/w/380/h/285
成寿寺  中海城风情苑 1室1厅,https://www.danke.com/room/354624172.html,建筑面积约42㎡,1楼,10号线,成寿寺站,350米,https://public.danke.com.cn/public-20171213-FvTQqe3lCFeronv6TMNn0pPhPCma?imageView2/1/w/380/h/285
丰台南路  韩庄子二里 1室0厅,https://www.danke.com/room/1493641202.html,建筑面积约40㎡,5楼,9号线,丰台南路站,700米,https://public.danke.com.cn/public-20190826-Fv9g3OFvyDjO6ir0bO3A9jD0AXdm?imageView2/1/w/380/h/285
果园  果园西小区 1室1厅,https://www.danke.com/room/1182801580.html,建筑面积约62㎡,1楼,八通线,果园站,450米,https://public.danke.com.cn/public-20190821-Fu5iC7YZCUnlx2XLGM0pS4xUy-oj?imageView2/1/w/380/h/285
大红门  建欣苑四里 1室1厅,https://www.danke.com/duanzu/1030693231.html,建筑面积约57㎡,1楼,8号线南段、10号线,大红门站,550米,https://public.danke.com.cn/public-20180131-FmE47o9Sx2MCUgejToW5-cRpVqfa?imageView2/1/w/380/h/285
东直门  东直门外大街 1室1厅,https://www.danke.com/room/143124577.html,建筑面积约39㎡,16楼,2号线、13号线、机场线,东直门站,850米,https://public.danke.com.cn/public-20180206-Fg2lDk3pWP4_ucgCOsHVqDmWaZq0?imageView2/1/w/380/h/285
新宫  公园懿府 1室1厅,https://www.danke.com/room/671030607.html,建筑面积约53㎡,14楼,4号线大兴线、19号线,新宫站,2400米,https://public.danke.com.cn/public-20180609-Fj42JGkst7TtCIt7Ij2ei9rbNoF4?imageView2/1/w/380/h/285
管庄  零点特区 1室1厅,https://www.danke.com/room/1128074046.html,建筑面积约43㎡,6楼,八通线,管庄站,1000米,https://public.danke.com.cn/public-20180731-FkjMWGc8aZ6qz9y0opohSaqMt3yo?imageView2/1/w/380/h/285
海户屯  西罗园南里 1室1厅,https://www.danke.com/room/265505327.html,建筑面积约47㎡,6楼,8号线,南段海户屯站,650米,https://public.danke.com.cn/public-20180814-FglU-jmXkp2XiOtzQMMCl9aBV4zr?imageView2/1/w/380/h/285
和平里北街  安外大街80号院 1室1厅,https://www.danke.com/room/465918254.html,建筑面积约41㎡,2楼,5号线,和平里北街站,800米,https://public.danke.com.cn/public-20181010-FuvOO8QX2wCOabDkg6dCjX4Mb-Gx?imageView2/1/w/380/h/285
潘家园  华威西里 1室1厅,https://www.danke.com/room/98926562.html,建筑面积约41㎡,3楼,10号线,潘家园站,650米,https://public.danke.com.cn/public-20190427-Fqz-6l7453e6AkXfmNIIpTxPhZav?imageView2/1/w/380/h/285
刘家窑  赵公口小区 1室1厅,https://www.danke.com/room/1163365288.html,建筑面积约28㎡,18楼,5号线,刘家窑站,800米,https://public.danke.com.cn/public-20190219-FiOUqeehzzbc9muFTw_C8hdZB2O4?imageView2/1/w/380/h/285
管庄  杨闸新村 1室1厅,https://www.danke.com/room/1954726377.html,建筑面积约60㎡,18楼,八通线,管庄站,650米,https://public.danke.com.cn/public-20181129-FinJ4ehKlyxp5Ee3UgQk6yy2ei44?imageView2/1/w/380/h/285
九龙山  苹果社区南区 1室1厅,https://www.danke.com/room/470503504.html,建筑面积约60㎡,16楼,7号线、14号线,东段九龙山站,800米,https://public.danke.com.cn/public-20181203-FmbyEcYDWnGuqrmR2WKY5jTpdRLS?imageView2/1/w/380/h/285
果园  果园231号 1室1厅,https://www.danke.com/room/1850367975.html,建筑面积约57㎡,3楼,八通线,果园站,200米,https://public.danke.com.cn/public-20190411-Fr2h5L0S2XCMLojQhgzMDxVSrrjp?imageView2/1/w/380/h/285
果园  靓景明居 1室1厅,https://www.danke.com/room/1751885325.html,建筑面积约76㎡,3楼,八通线,果园站,1300米,https://public.danke.com.cn/public-20190824-FqDil34hbXMQOA7KVjoip6g3AKdG?imageView2/1/w/380/h/285
金台夕照  呼家楼新街大院 2室1厅,https://www.danke.com/room/142580376.html,建筑面积约58㎡,10楼,10号线,金台夕照站,600米,https://public.danke.com.cn/public-20180425-FjE9-nwUjqthxdtfHgjScWeMtlKT?imageView2/1/w/380/h/285
永泰庄  清润家园 1室1厅,https://www.danke.com/room/326141700.html,建筑面积约51㎡,1楼,8号线,永泰庄站,750米,https://public.danke.com.cn/public-20181104-FsQ3XIXc74X_I68gWhrgGVVGz_PF?imageView2/1/w/380/h/285
积水潭  新风南里 1室1厅,https://www.danke.com/room/777734781.html,建筑面积约60㎡,3楼,2号线、19号线,积水潭站,1350米,https://public.danke.com.cn/public-20181107-Fqmx75MJ2u8dWqa2ZrFluK9VQOY_?imageView2/1/w/380/h/285
达官营  红莲南里 1室1厅,https://www.danke.com/room/1303766385.html,建筑面积约60㎡,5楼,7号线、16号线,达官营站,1200米,https://public.danke.com.cn/public-20190302-FoeiMxcItTvH--FUJ4KbI7KydIH3?imageView2/1/w/380/h/285
管庄  杨闸新村 1室1厅,https://www.danke.com/room/2040512865.html,建筑面积约60㎡,1楼,八通线,管庄站,650米,https://public.danke.com.cn/public-20190220-FnjFdXRqRb1LUSj8QVIfnoh5Bwfp?imageView2/1/w/380/h/285
望京西  北京香颂 1室1厅,https://www.danke.com/room/1006110673.html,建筑面积约47㎡,7楼,13号线、15号线、17号线,望京西站,550米,https://public.danke.com.cn/public-20171123-FvS9VSQsu-7HOZjW9TX8xsAOkiJa?imageView2/1/w/380/h/285
新宫  德鑫嘉园二期 1室1厅,https://www.danke.com/room/1962345399.html,建筑面积约50㎡,5楼,4号线大兴线、19号线,新宫站,700米,https://public.danke.com.cn/public-20180720-FgGFXTeVV00bIzkWaU90t3yclia_?imageView2/1/w/380/h/285
双桥  东柳西里 1室1厅,https://www.danke.com/room/1986346185.html,建筑面积约40㎡,4楼,八通线,双桥站,900米,https://public.danke.com.cn/public-20180822-Fl3p8d0y00DNxmIZ1WXERcCKRuTf?imageView2/1/w/380/h/285
双桥  东柳西里 1室1厅,https://www.danke.com/room/1531218159.html,建筑面积约38㎡,4楼,八通线,双桥站,900米,https://public.danke.com.cn/public-20180822-FmP5cgitUUuikWqD81tMY70p-BbR?imageView2/1/w/380/h/285
军事博物馆  乔建里 1室1厅,https://www.danke.com/room/1721083953.html,建筑面积约41㎡,4楼,1号线、9号线,军事博物馆站,650米,https://public.danke.com.cn/public-20190426-Fik9rwV2lEZOJusE9ZYMMzL5TsaS?imageView2/1/w/380/h/285
朝阳门  朝阳门内大街 1室1厅,https://www.danke.com/room/817754612.html,建筑面积约42㎡,4楼,2号线、6号线,朝阳门站,550米,https://public.danke.com.cn/public-20181113-FrEDq-mM_Oj7oV1GaYK21AelTC_H?imageView2/1/w/380/h/285
双井  非常生活 2室1厅,https://www.danke.com/room/2087091782.html,建筑面积约84㎡,2楼,10号线、7号线,双井站,600米,https://public.danke.com.cn/public-20170817-Fs94BBb5KvDi4tuuu1hF56KUzqQA?imageView2/1/w/380/h/285
和平里北街  甘水桥 1室1厅,https://www.danke.com/room/694372184.html,建筑面积约40㎡,4楼,5号线,和平里北街站,850米,https://public.danke.com.cn/public-20180321-Fp_pUDqY3bxqERyuZS-V8zU1YkAF?imageView2/1/w/380/h/285
九棵树  葛布店南里 1室1厅,https://www.danke.com/room/175626866.html,建筑面积约42㎡,4楼,八通线,九棵树站,300米,https://public.danke.com.cn/public-20190404-FncZnKFadFvUUpLn8KqqQVPPMYkD?imageView2/1/w/380/h/285
宋家庄  政馨园一区 1室1厅,https://www.danke.com/room/836573841.html,建筑面积约54㎡,8楼,5号线、10号线、亦庄线,宋家庄站,400米,https://public.danke.com.cn/public-20190227-FmdvA6gHzqclIgNj9la6DfDFDwco?imageView2/1/w/380/h/285
丰台站  三环新城7号院 1室1厅,https://www.danke.com/room/993204869.html,建筑面积约42㎡,4楼,10号线、16号线,丰台站站,450米,https://public.danke.com.cn/public-20190104-FkFZBA2mJsk5vbrp-JLZS2ZsCW1h?imageView2/1/w/380/h/285
海户屯  西罗园南里 2室1厅,https://www.danke.com/room/881110238.html,建筑面积约62㎡,3楼,8号线,南段海户屯站,650米,https://public.danke.com.cn/public-20180315-FoL-ZtP-ooQG0iPj1UzuSbU7SVnP?imageView2/1/w/380/h/285
褡裢坡  金星小区 1室1厅,https://www.danke.com/room/1056512774.html,建筑面积约42㎡,6楼,6号线,褡裢坡站,950米,https://public.danke.com.cn/public-20180623-FiPVGAW_KQd_Q6FcU9kUWxOt5z1n?imageView2/1/w/380/h/285
大望路  光华路 1室1厅,https://www.danke.com/room/1013959917.html,建筑面积约35㎡,1楼,1号线、14号线,东段大望路站,550米,https://public.danke.com.cn/public-20180816-Ftj83wcEJ2Nv-5rV5RVEJWy_Y25M?imageView2/1/w/380/h/285
广阳城  世茂维拉 1室1厅,https://www.danke.com/room/1201608304.html,建筑面积约59㎡,4楼,房山线,广阳城站,700米,https://public.danke.com.cn/public-20180730-Fu_dwl3yAQFAOlaByd7ISsBXWHVh?imageView2/1/w/380/h/285
果园  新城南关 1室1厅,https://www.danke.com/room/1476176300.html,建筑面积约53㎡,3楼,八通线,果园站,1050米,https://public.danke.com.cn/public-20190404-Fn9-9c1J6gMH1Dh3ax0AhVl21ib_?imageView2/1/w/380/h/285
梨园  新通国际花园 1室1厅,https://www.danke.com/room/54035064.html,建筑面积约51㎡,9楼,八通线,梨园站,400米,https://public.danke.com.cn/public-20180816-FjcERMD8RR_6tV-flCKz4ENUR-NS?imageView2/1/w/380/h/285
北京南站  玉林东里三区 1室1厅,https://www.danke.com/room/1541568308.html,建筑面积约35㎡,1楼,4号线大兴线、14号线,东段北京南站站,1400米,https://public.danke.com.cn/public-20180911-Fhp9TulWXgAEILcBjjQX4k5huxSZ?imageView2/1/w/380/h/285
安华桥  双旗杆东里 1室1厅,https://www.danke.com/room/1275084993.html,建筑面积约50㎡,3楼,8号线、12号线,安华桥站,650米,https://public.danke.com.cn/public-20190826-Fj-fZcAdQGC-ewpwHShXOuhzNxF7?imageView2/1/w/380/h/285
永丰  大牛坊一期 1室1厅,https://www.danke.com/room/26975906.html,建筑面积约43㎡,4楼,16号线,永丰站,1250米,https://public.danke.com.cn/public-20180321-FgqedTKT1aDUH8HpQpFqLXi-9fIl?imageView2/1/w/380/h/285
次渠南  次渠锦园北区 1室1厅,https://www.danke.com/room/613439904.html,建筑面积约43㎡,18楼,亦庄线,次渠南站,350米,https://public.danke.com.cn/public-20180820-FrADyWXCKLRZWYtDtur2LHnpHQ0N?imageView2/1/w/380/h/285
草房  金隅丽景园 1室1厅,https://www.danke.com/room/1459481639.html,建筑面积约49㎡,24楼,6号线,草房站,200米,https://public.danke.com.cn/public-20181207-FpPByvegsVFI1jHUf9IhSKolLrDa?imageView2/1/w/380/h/285
八角游乐园  西引力 1室1厅,https://www.danke.com/room/1484792042.html,建筑面积约46㎡,1楼,1号线,八角游乐园站,650米,https://public.danke.com.cn/public-20181221-Flk4ZmgxKaIu5xf-y-sxIyXAkOqm?imageView2/1/w/380/h/285
四惠  通惠家园惠泽园 1室1厅,https://www.danke.com/room/1319611134.html,建筑面积约58㎡,6楼,1号线、八通线,四惠站,350米,https://public.danke.com.cn/public-20190213-FsoP1jpeW7jDmTPwFFJ4sYPMxOG5?imageView2/1/w/380/h/285
